Year,County,CountyName, Code,Deaths,Population,Crude Rate
2007,Adams,Adams,39001 ,298 ,28538 ,1044 
2007,Allen,Allen,39003 ,1031 ,106717 ,966 
2007,Ashland ,Ashland,39005 ,477 ,53544 ,891 
2007,Ashtabula,Ashtabula,39007 ,1118 ,102156 ,1094 
2007,Athens,Athens,39009 ,473 ,64102 ,738 
2007,Auglaize ,Auglaize,39011 ,512 ,45977 ,1114 
2007,Belmont ,Belmont,39013 ,904 ,70430 ,1284 
2007,Brown ,Brown,39015 ,431 ,44490 ,969 
2007,Butler ,Butler,39017 ,2892 ,361192 ,801 
2007,Carroll ,Carroll,39019 ,261 ,29062 ,898 
2007,Champaign ,Champaign,39021 ,402 ,40127 ,1002 
2007,Clark ,Clark,39023 ,1645 ,139829 ,1176 
2007,Clermont ,Clermont,39025 ,1356 ,194346 ,698 
2007,Clinton ,Clinton,39027 ,354 ,42576 ,832 
2007,Columbiana ,Columbiana,39029 ,1143 ,109153 ,1047 
2007,Coshocton ,Coshocton,39031 ,373 ,37184 ,1003 
2007,Crawford ,Crawford,39033 ,517 ,44634 ,1158 
2007,Cuyahoga ,Cuyahoga,39035 ,13807 ,1301540 ,1061 
2007,Darke ,Darke,39037 ,565 ,52996 ,1066 
2007,Defiance ,Defiance,39039 ,332 ,39123 ,849 
2007,Delaware ,Delaware,39041 ,755 ,161796 ,467 
2007,Erie ,Erie,39043 ,859 ,77668 ,1106 
2007,Fairfield ,Fairfield,39045 ,1067 ,142915 ,747 
2007,Fayette ,Fayette,39047 ,322 ,28908 ,1114 
2007,Franklin ,Franklin,39049 ,8245 ,1127174 ,732 
2007,Fulton ,Fulton,39051 ,373 ,42800 ,872 
2007,Gallia ,Gallia,39053 ,340 ,30977 ,1098 
2007,Geauga ,Geauga,39055 ,700 ,93742 ,747 
2007,Greene ,Greene,39057 ,1174 ,159055 ,738 
2007,Guernsey ,Guernsey,39059 ,410 ,40531 ,1012 
2007,Hamilton ,Hamilton,39061 ,7764 ,801815 ,968 
2007,Hancock ,Hancock,39063 ,577 ,74712 ,772 
2007,Hardin ,Hardin,39065 ,296 ,32132 ,921 
2007,Harrison ,Harrison,39067 ,201 ,15901 ,1264 
2007,Henry ,Henry,39069 ,288 ,28671 ,1005 
2007,Highland ,Highland,39071 ,417 ,43845 ,951 
2007,Hocking ,Hocking,39073 ,307 ,29418 ,1044 
2007,Holmes ,Holmes,39075 ,256 ,41826 ,612 
2007,Huron ,Huron,39077 ,522 ,60086 ,869 
2007,Jackson ,Jackson,39079 ,358 ,33144 ,1080 
2007,Jefferson ,Jefferson,39081 ,1009 ,70114 ,1439 
2007,Knox ,Knox,39083 ,543 ,59843 ,907 
2007,Lake ,Lake,39085 ,2090 ,228930 ,913 
2007,Lawrence ,Lawrence,39087 ,727 ,62748 ,1159 
2007,Licking ,Licking,39089 ,1298 ,162375 ,799 
2007,Logan ,Logan,39091 ,425 ,46154 ,921 
2007,Lorain ,Lorain,39093 ,2577 ,298609 ,863 
2007,Lucas ,Lucas,39095 ,4263 ,445482 ,957 
2007,Madison ,Madison,39097 ,378 ,42392 ,892 
2007,Mahoning ,Mahoning,39099 ,2998 ,243453 ,1231 
2007,Marion ,Marion,39101 ,693 ,66487 ,1042 
2007,Medina ,Medina,39103 ,1201 ,168775 ,712 
2007,Meigs ,Meigs,39105 ,264 ,23612 ,1118 
2007,Mercer ,Mercer,39107 ,385 ,41055 ,938 
2007,Miami ,Miami,39109 ,912 ,102130 ,893 
2007,Monroe ,Monroe,39111 ,153 ,14774 ,1036 
2007,Montgomery ,Montgomery,39113 ,5373 ,540667 ,994 
2007,Morgan ,Morgan,39115 ,168 ,15175 ,1107 
2007,Morrow ,Morrow,39117 ,280 ,34937 ,801 
2007,Muskingum ,Muskingum,39119 ,827 ,85939 ,962 
2007,Noble ,Noble,39121 ,119 ,14614 ,814 
2007,Ottawa ,Ottawa,39123 ,452 ,41690 ,1084 
2007,Paulding ,Paulding,39125 ,199 ,19735 ,1008 
2007,Perry ,Perry,39127 ,282 ,35582 ,793 
2007,Pickaway ,Pickaway,39129 ,467 ,55044 ,848 
2007,Pike ,Pike,39131 ,311 ,28645 ,1086 
2007,Portage ,Portage,39133 ,1186 ,159148 ,745 
2007,Preble ,Preble,39135 ,376 ,42561 ,883 
2007,Putnam ,Putnam,39137 ,278 ,34752 ,800 
2007,Richland ,Richland,39139 ,1237 ,126995 ,974 
2007,Ross ,Ross,39141 ,726 ,77419 ,938 
2007,Sandusky ,Sandusky,39143 ,638 ,61571 ,1036 
2007,Scioto ,Scioto,39145 ,893 ,78775 ,1134 
2007,Seneca ,Seneca,39147 ,582 ,57289 ,1016 
2007,Shelby ,Shelby,39149 ,391 ,49284 ,793 
2007,Stark ,Stark,39151 ,3940 ,376877 ,1045 
2007,Summit ,Summit,39153 ,5257 ,544275 ,966 
2007,Trumbull ,Trumbull,39155 ,2474 ,214296 ,1155 
2007,Tuscarawas ,Tuscarawas,39157 ,932 ,92511 ,1007 
2007,Union ,Union,39159 ,296 ,49906 ,593 
2007,Van Wert ,Van Wert,39161 ,293 ,29182 ,1004 
2007,Vinton ,Vinton,39163 ,127 ,13566 ,936 
2007,Warren ,Warren,39165 ,1263 ,205258 ,615 
2007,Washington ,Washington,39167 ,652 ,62253 ,1047 
2007,Wayne ,Wayne,39169 ,950 ,114224 ,832 
2007,Williams ,Williams,39171 ,344 ,38532 ,893 
2007,Wood ,Wood,39173 ,951 ,125285 ,759 
2007,Wyandot ,Wyandot,39175 ,232 ,22716 ,1021 
2008,Adams ,Adams,39001 ,314 ,28686 ,1095 
2008,Allen ,Allen,39003 ,1048 ,106773 ,982 
2008,Ashland ,Ashland,39005 ,504 ,53499 ,942 
2008,Ashtabula ,Ashtabula,39007 ,1118 ,101826 ,1098 
2008,Athens ,Athens,39009 ,464 ,64546 ,719 
2008,Auglaize ,Auglaize,39011 ,466 ,46167 ,1009 
2008,Belmont ,Belmont,39013 ,910 ,70356 ,1293 
2008,Brown ,Brown,39015 ,476 ,44668 ,1066 
2008,Butler ,Butler,39017 ,2794 ,364179 ,767 
2008,Carroll ,Carroll,39019 ,288 ,28999 ,993 
2008,Champaign ,Champaign,39021 ,366 ,40263 ,909 
2008,Clark ,Clark,39023 ,1580 ,139404 ,1133 
2008,Clermont ,Clermont,39025 ,1521 ,195891 ,777 
2008,Clinton ,Clinton,39027 ,422 ,42656 ,989 
2008,Columbiana ,Columbiana,39029 ,1276 ,108469 ,1176 
2008,Coshocton ,Coshocton,39031 ,394 ,36953 ,1066 
2008,Crawford ,Crawford,39033 ,482 ,44291 ,1088 
2008,Cuyahoga ,Cuyahoga,39035 ,14037 ,1291479 ,1087 
2008,Darke ,Darke,39037 ,566 ,52909 ,1070 
2008,Defiance ,Defiance,39039 ,372 ,39250 ,948 
2008,Delaware ,Delaware,39041 ,781 ,166652 ,469 
2008,Erie ,Erie,39043 ,915 ,77573 ,1180 
2008,Fairfield ,Fairfield,39045 ,1159 ,144029 ,805 
2008,Fayette ,Fayette,39047 ,348 ,28896 ,1204 
2008,Franklin ,Franklin,39049 ,8547 ,1141183 ,749 
2008,Fulton ,Fulton,39051 ,393 ,42780 ,919 
2008,Gallia ,Gallia,39053 ,324 ,30997 ,1045 
2008,Geauga ,Geauga,39055 ,717 ,93583 ,766 
2008,Greene ,Greene,39057 ,1270 ,160115 ,793 
2008,Guernsey ,Guernsey,39059 ,434 ,40347 ,1076 
2008,Hamilton ,Hamilton,39061 ,7832 ,799840 ,979 
2008,Hancock ,Hancock,39063 ,671 ,74781 ,897 
2008,Hardin ,Hardin,39065 ,316 ,32200 ,981 
2008,Harrison ,Harrison,39067 ,215 ,15856 ,1356 
2008,Henry ,Henry,39069 ,266 ,28523 ,933 
2008,Highland ,Highland,39071 ,448 ,43700 ,1025 
2008,Hocking ,Hocking,39073 ,299 ,29445 ,1016 
2008,Holmes ,Holmes,39075 ,269 ,42029 ,640 
2008,Huron ,Huron,39077 ,548 ,60121 ,912 
2008,Jackson ,Jackson,39079 ,384 ,33164 ,1158 
2008,Jefferson ,Jefferson,39081 ,969 ,69989 ,1385 
2008,Knox ,Knox,39083 ,546 ,60348 ,905 
2008,Lake ,Lake,39085 ,2247 ,229904 ,977 
2008,Lawrence ,Lawrence,39087 ,716 ,62640 ,1143 
2008,Licking ,Licking,39089 ,1369 ,163916 ,835 
2008,Logan ,Logan,39091 ,441 ,46115 ,956 
2008,Lorain ,Lorain,39093 ,2632 ,299814 ,878 
2008,Lucas ,Lucas,39095 ,4334 ,443909 ,976 
2008,Madison ,Madison,39097 ,363 ,43163 ,841 
2008,Mahoning ,Mahoning,39099 ,3082 ,241572 ,1276 
2008,Marion ,Marion,39101 ,652 ,66840 ,976 
2008,Medina ,Medina,39103 ,1254 ,170330 ,736 
2008,Meigs ,Meigs,39105 ,292 ,23534 ,1241 
2008,Mercer ,Mercer,39107 ,401 ,41022 ,978 
2008,Miami ,Miami,39109 ,909 ,102430 ,887 
2008,Monroe ,Monroe,39111 ,152 ,14833 ,1025 
2008,Montgomery ,Montgomery,39113 ,5781 ,537664 ,1075 
2008,Morgan ,Morgan,39115 ,161 ,15104 ,1066 
2008,Morrow ,Morrow,39117 ,271 ,34877 ,777 
2008,Muskingum ,Muskingum,39119 ,910 ,85874 ,1060 
2008,Noble ,Noble,39121 ,140 ,14653 ,955 
2008,Ottawa ,Ottawa,39123 ,454 ,41554 ,1093 
2008,Paulding ,Paulding,39125 ,205 ,19670 ,1042 
2008,Perry ,Perry,39127 ,323 ,36150 ,894 
2008,Pickaway ,Pickaway,39129 ,458 ,55376 ,827 
2008,Pike ,Pike,39131 ,325 ,28763 ,1130 
2008,Portage ,Portage,39133 ,1254 ,160184 ,783 
2008,Preble ,Preble,39135 ,407 ,42688 ,953 
2008,Putnam ,Putnam,39137 ,290 ,34655 ,837 
2008,Richland ,Richland,39139 ,1249 ,126128 ,990 
2008,Ross ,Ross,39141 ,744 ,77675 ,958 
2008,Sandusky ,Sandusky,39143 ,666 ,61184 ,1089 
2008,Scioto ,Scioto,39145 ,1026 ,79133 ,1297 
2008,Seneca ,Seneca,39147 ,578 ,57199 ,1011 
2008,Shelby ,Shelby,39149 ,382 ,49454 ,772 
2008,Stark ,Stark,39151 ,3999 ,377141 ,1060 
2008,Summit ,Summit,39153 ,5424 ,543116 ,999 
2008,Trumbull ,Trumbull,39155 ,2463 ,212191 ,1161 
2008,Tuscarawas ,Tuscarawas,39157 ,937 ,92634 ,1012 
2008,Union ,Union,39159 ,318 ,50856 ,625 
2008,Van Wert ,Van Wert,39161 ,317 ,29075 ,1090 
2008,Vinton ,Vinton,39163 ,128 ,13452 ,952 
2008,Warren ,Warren,39165 ,1322 ,208640 ,634 
2008,Washington ,Washington,39167 ,758 ,62040 ,1222 
2008,Wayne ,Wayne,39169 ,1027 ,114610 ,896 
2008,Williams ,Williams,39171 ,392 ,38297 ,1024 
2008,Wood ,Wood,39173 ,943 ,125275 ,753 
2008,Wyandot ,Wyandot,39175 ,222 ,22642 ,981 
2009,Adams ,Adams,39001 ,315 ,28500 ,1105 
2009,Allen ,Allen,39003 ,1049 ,106518 ,985 
2009,Ashland ,Ashland,39005 ,537 ,53305 ,1007 
2009,Ashtabula ,Ashtabula,39007 ,1090 ,101584 ,1073 
2009,Athens ,Athens,39009 ,462 ,64618 ,715 
2009,Auglaize ,Auglaize,39011 ,471 ,45996 ,1024 
2009,Belmont ,Belmont,39013 ,865 ,70439 ,1228 
2009,Brown ,Brown,39015 ,431 ,44740 ,963 
2009,Butler ,Butler,39017 ,2973 ,366633 ,811 
2009,Carroll ,Carroll,39019 ,273 ,28917 ,944 
2009,Champaign ,Champaign,39021 ,374 ,40265 ,929 
2009,Clark ,Clark,39023 ,1597 ,138778 ,1151 
2009,Clermont ,Clermont,39025 ,1446 ,196512 ,736 
2009,Clinton ,Clinton,39027 ,421 ,42418 ,993 
2009,Columbiana ,Columbiana,39029 ,1131 ,107948 ,1048 
2009,Coshocton ,Coshocton,39031 ,361 ,36878 ,979 
2009,Crawford ,Crawford,39033 ,453 ,43921 ,1031 
2009,Cuyahoga ,Cuyahoga,39035 ,13202 ,1285082 ,1027 
2009,Darke ,Darke,39037 ,566 ,52829 ,1071 
2009,Defiance ,Defiance,39039 ,382 ,39060 ,978 
2009,Delaware ,Delaware,39041 ,871 ,170676 ,510 
2009,Erie ,Erie,39043 ,848 ,77085 ,1100 
2009,Fairfield ,Fairfield,39045 ,1125 ,145446 ,774 
2009,Fayette ,Fayette,39047 ,293 ,28929 ,1013 
2009,Franklin ,Franklin,39049 ,8475 ,1155408 ,734 
2009,Fulton ,Fulton,39051 ,379 ,42747 ,887 
2009,Gallia ,Gallia,39053 ,335 ,30857 ,1086 
2009,Geauga ,Geauga,39055 ,691 ,93446 ,740 
2009,Greene ,Greene,39057 ,1274 ,161075 ,791 
2009,Guernsey ,Guernsey,39059 ,435 ,40242 ,1081 
2009,Hamilton ,Hamilton,39061 ,7519 ,802149 ,937 
2009,Hancock ,Hancock,39063 ,641 ,74964 ,855 
2009,Hardin ,Hardin,39065 ,307 ,32185 ,954 
2009,Harrison ,Harrison,39067 ,203 ,15860 ,1280 
2009,Henry ,Henry,39069 ,224 ,28322 ,791 
2009,Highland ,Highland,39071 ,463 ,43578 ,1063 
2009,Hocking ,Hocking,39073 ,286 ,29358 ,974 
2009,Holmes ,Holmes,39075 ,297 ,42275 ,703 
2009,Huron ,Huron,39077 ,524 ,59754 ,877 
2009,Jackson ,Jackson,39079 ,353 ,33115 ,1066 
2009,Jefferson ,Jefferson,39081 ,961 ,69833 ,1376 
2009,Knox ,Knox,39083 ,586 ,60633 ,967 
2009,Lake ,Lake,39085 ,2256 ,229954 ,981 
2009,Lawrence ,Lawrence,39087 ,684 ,62667 ,1092 
2009,Licking ,Licking,39089 ,1406 ,165283 ,851 
2009,Logan ,Logan,39091 ,486 ,46055 ,1055 
2009,Lorain ,Lorain,39093 ,2610 ,300893 ,867 
2009,Lucas ,Lucas,39095 ,4255 ,442603 ,961 
2009,Madison ,Madison,39097 ,349 ,43353 ,805 
2009,Mahoning ,Mahoning,39099 ,2963 ,240050 ,1234 
2009,Marion ,Marion,39101 ,679 ,66497 ,1021 
2009,Medina ,Medina,39103 ,1224 ,171688 ,713 
2009,Meigs ,Meigs,39105 ,255 ,23770 ,1073 
2009,Mercer ,Mercer,39107 ,370 ,40855 ,906 
2009,Miami ,Miami,39109 ,916 ,102526 ,893 
2009,Monroe ,Monroe,39111 ,198 ,14742 ,1343 
2009,Montgomery ,Montgomery,39113 ,5404 ,535294 ,1010 
2009,Morgan ,Morgan,39115 ,152 ,15073 ,1008 
2009,Morrow ,Morrow,39117 ,274 ,34907 ,785 
2009,Muskingum ,Muskingum,39119 ,907 ,85779 ,1057 
2009,Noble ,Noble,39121 ,122 ,14649 ,833 
2009,Ottawa ,Ottawa,39123 ,460 ,41498 ,1109 
2009,Paulding ,Paulding,39125 ,186 ,19659 ,946 
2009,Perry ,Perry,39127 ,351 ,35996 ,975 
2009,Pickaway ,Pickaway,39129 ,492 ,55323 ,889 
2009,Pike ,Pike,39131 ,349 ,28679 ,1217 
2009,Portage ,Portage,39133 ,1269 ,161226 ,787 
2009,Preble ,Preble,39135 ,415 ,42424 ,978 
2009,Putnam ,Putnam,39137 ,316 ,34583 ,914 
2009,Richland ,Richland,39139 ,1253 ,125308 ,1000 
2009,Ross ,Ross,39141 ,763 ,77862 ,980 
2009,Sandusky ,Sandusky,39143 ,597 ,61039 ,978 
2009,Scioto ,Scioto,39145 ,886 ,79241 ,1118 
2009,Seneca ,Seneca,39147 ,551 ,56897 ,968 
2009,Shelby ,Shelby,39149 ,397 ,49540 ,801 
2009,Stark ,Stark,39151 ,3810 ,376210 ,1013 
2009,Summit ,Summit,39153 ,5362 ,542135 ,989 
2009,Trumbull ,Trumbull,39155 ,2359 ,211290 ,1117 
2009,Tuscarawas ,Tuscarawas,39157 ,943 ,92584 ,1019 
2009,Union ,Union,39159 ,294 ,51798 ,568 
2009,Van Wert ,Van Wert,39161 ,287 ,28849 ,995 
2009,Vinton ,Vinton,39163 ,150 ,13474 ,1113 
2009,Warren ,Warren,39165 ,1428 ,211231 ,676 
2009,Washington ,Washington,39167 ,671 ,61968 ,1083 
2009,Wayne ,Wayne,39169 ,1012 ,114588 ,883 
2009,Williams ,Williams,39171 ,371 ,37950 ,978 
2009,Wood ,Wood,39173 ,950 ,125384 ,758 
2009,Wyandot ,Wyandot,39175 ,235 ,22644 ,1038 
2010,Adams ,Adams,39001 ,321 ,28550 ,1124 
2010,Allen ,Allen,39003 ,1080 ,106331 ,1016 
2010,Ashland ,Ashland,39005 ,533 ,53139 ,1003 
2010,Ashtabula ,Ashtabula,39007 ,1118 ,101497 ,1102 
2010,Athens ,Athens,39009 ,515 ,64757 ,795 
2010,Auglaize ,Auglaize,39011 ,476 ,45949 ,1036 
2010,Belmont ,Belmont,39013 ,951 ,70400 ,1351 
2010,Brown ,Brown,39015 ,457 ,44846 ,1019 
2010,Butler ,Butler,39017 ,2855 ,368130 ,776 
2010,Carroll ,Carroll,39019 ,275 ,28836 ,954 
2010,Champaign ,Champaign,39021 ,393 ,40097 ,980 
2010,Clark ,Clark,39023 ,1615 ,138333 ,1168 
2010,Clermont ,Clermont,39025 ,1551 ,197363 ,786 
2010,Clinton ,Clinton,39027 ,403 ,42040 ,959 
2010,Columbiana ,Columbiana,39029 ,1137 ,107841 ,1054 
2010,Coshocton ,Coshocton,39031 ,364 ,36901 ,986 
2010,Crawford ,Crawford,39033 ,490 ,43784 ,1119 
2010,Cuyahoga ,Cuyahoga,39035 ,13390 ,1280122 ,1046 
2010,Darke ,Darke,39037 ,503 ,52959 ,950 
2010,Defiance ,Defiance,39039 ,352 ,39037 ,902 
2010,Delaware ,Delaware,39041 ,881 ,174214 ,506 
2010,Erie ,Erie,39043 ,893 ,77079 ,1159 
2010,Fairfield ,Fairfield,39045 ,1101 ,146156 ,753 
2010,Fayette ,Fayette,39047 ,335 ,29030 ,1154 
2010,Franklin ,Franklin,39049 ,8528 ,1163414 ,733 
2010,Fulton ,Fulton,39051 ,400 ,42698 ,937 
2010,Gallia ,Gallia,39053 ,343 ,30934 ,1109 
2010,Geauga ,Geauga,39055 ,746 ,93389 ,799 
2010,Greene ,Greene,39057 ,1256 ,161573 ,777 
2010,Guernsey ,Guernsey,39059 ,450 ,40087 ,1123 
2010,Hamilton ,Hamilton,39061 ,7537 ,802374 ,939 
2010,Hancock ,Hancock,39063 ,677 ,74782 ,905 
2010,Hardin ,Hardin,39065 ,319 ,32058 ,995 
2010,Harrison ,Harrison,39067 ,200 ,15864 ,1261 
2010,Henry ,Henry,39069 ,268 ,28215 ,950 
2010,Highland ,Highland,39071 ,476 ,43589 ,1092 
2010,Hocking ,Hocking,39073 ,278 ,29380 ,946 
2010,Holmes ,Holmes,39075 ,295 ,42366 ,696 
2010,Huron ,Huron,39077 ,548 ,59626 ,919 
2010,Jackson ,Jackson,39079 ,397 ,33225 ,1195 
2010,Jefferson ,Jefferson,39081 ,920 ,69709 ,1320 
2010,Knox ,Knox,39083 ,595 ,60921 ,977 
2010,Lake ,Lake,39085 ,2266 ,230041 ,985 
2010,Lawrence ,Lawrence,39087 ,690 ,62450 ,1105 
2010,Licking ,Licking,39089 ,1444 ,166492 ,867 
2010,Logan ,Logan,39091 ,475 ,45858 ,1036 
2010,Lorain ,Lorain,39093 ,2794 ,301356 ,927 
2010,Lucas ,Lucas,39095 ,4186 ,441815 ,948 
2010,Madison ,Madison,39097 ,381 ,43435 ,877 
2010,Mahoning ,Mahoning,39099 ,3054 ,238823 ,1279 
2010,Marion ,Marion,39101 ,658 ,66501 ,990 
2010,Medina ,Medina,39103 ,1293 ,172332 ,750 
2010,Meigs ,Meigs,39105 ,257 ,23770 ,1081 
2010,Mercer ,Mercer,39107 ,400 ,40814 ,980 
2010,Miami ,Miami,39109 ,946 ,102506 ,923 
2010,Monroe ,Monroe,39111 ,172 ,14642 ,1175 
2010,Montgomery ,Montgomery,39113 ,5653 ,535153 ,1056 
2010,Morgan ,Morgan,39115 ,152 ,15054 ,1010 
2010,Morrow ,Morrow,39117 ,298 ,34827 ,856 
2010,Muskingum ,Muskingum,39119 ,925 ,86074 ,1075 
2010,Noble ,Noble,39121 ,120 ,14645 ,819 
2010,Ottawa ,Ottawa,39123 ,444 ,41428 ,1072 
2010,Paulding ,Paulding,39125 ,183 ,19614 ,933 
2010,Perry ,Perry,39127 ,321 ,36058 ,890 
2010,Pickaway ,Pickaway,39129 ,497 ,55698 ,892 
2010,Pike ,Pike,39131 ,292 ,28709 ,1017 
2010,Portage ,Portage,39133 ,1307 ,161419 ,810 
2010,Preble ,Preble,39135 ,439 ,42270 ,1039 
2010,Putnam ,Putnam,39137 ,308 ,34499 ,893 
2010,Richland ,Richland,39139 ,1315 ,124475 ,1056 
2010,Ross ,Ross,39141 ,813 ,78064 ,1042 
2010,Sandusky ,Sandusky,39143 ,655 ,60944 ,1075 
2010,Scioto ,Scioto,39145 ,948 ,79499 ,1193 
2010,Seneca ,Seneca,39147 ,527 ,56745 ,929 
2010,Shelby ,Shelby,39149 ,377 ,49423 ,763 
2010,Stark ,Stark,39151 ,3952 ,375586 ,1052 
2010,Summit ,Summit,39153 ,5334 ,541781 ,985 
2010,Trumbull ,Trumbull,39155 ,2360 ,210312 ,1122 
2010,Tuscarawas ,Tuscarawas,39157 ,928 ,92582 ,1002 
2010,Union ,Union,39159 ,317 ,52300 ,606 
2010,Van Wert ,Van Wert,39161 ,256 ,28744 ,891 
2010,Vinton ,Vinton,39163 ,118 ,13435 ,878 
2010,Warren ,Warren,39165 ,1398 ,212693 ,657 
2010,Washington ,Washington,39167 ,632 ,61778 ,1023 
2010,Wayne ,Wayne,39169 ,1027 ,114520 ,897 
2010,Williams ,Williams,39171 ,374 ,37642 ,994 
2010,Wood ,Wood,39173 ,989 ,125488 ,788 
2010,Wyandot ,Wyandot,39175 ,214 ,22615 ,946 
